Employee Id,Corporate Source,Branch Source,Funds Paid,Status
EMP-b756358c-f826-4644-88d8-ac2c48e71a32,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,34.02,processing
EMP-afca8e56-280b-49e4-bc52-99f2c94fe6ea,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,36.14,processing
EMP-d2caceda-1cf4-44b5-8680-5656b0be6fae,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,59.99,processing
EMP-7cb05faf-e8aa-497d-a40c-53852d506248,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,40.44,processing
EMP-0ebf97e5-20aa-4537-911b-e2e6f5547996,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,29.63,processing
EMP-fd306954-7843-434f-adf3-854deb4b31c1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,40.32,processing
EMP-26538559-0d1b-47b8-8293-37022f248c7d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-48d5e702-c481-474f-a8fa-0efead047955,32.67,processing
EMP-a7798bf6-e7ae-48a8-8dd5-81300e48fce0,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,38.23,processing
EMP-8c63ef58-e2c3-46a6-a86f-0e50db1ac6f8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,79.62,processing
EMP-56328d0d-715b-4e7c-a592-32fcc886ed15,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,21.96,processing
EMP-a335b796-989a-4ba5-a393-b5c2b4139ab0,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,11.13,processing
EMP-8a6b1d36-d11c-4d9f-86dc-1fd2cd2feda2,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-a2678ab8-daec-4df8-b467-f18355184435,28.95,processing
EMP-8f13d346-db25-419e-baf4-8fd5949da528,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,38.76,failed
EMP-3830c65b-06cd-43cd-be1d-b98695184dcd,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-71600c03-f7fd-4c35-a963-1fe56c820825,49.56,processing
EMP-ba1ce306-c536-46bc-ad5a-e4c13ca9962f,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,29.29,processing
EMP-3f503d41-11cd-44c6-bdae-485485a80b69,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,27.59,processing
EMP-67dca8bf-4f67-4554-bd4b-9ba816365e76,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,29.35,processing
EMP-f20e6d7c-9f91-4650-a304-9575eed6e53b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,37.60,processing
EMP-4341d651-5f17-4e02-90c1-fec5cf7e8652,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,34.16,processing
EMP-3a253c81-60f7-4e35-b813-f34c3601c0ef,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,27.10,processing
EMP-6a3b5028-2aad-475d-88a9-eb32998fb478,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,36.84,failed
EMP-95743f57-f652-4cd0-9ce8-c130ceeb1b5d,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,28.34,processing
EMP-1acca86b-de95-44fd-adc2-21816aabf9b1,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,27.56,processing
EMP-c92f27ad-def2-4328-a4ff-e0b2754b00fc,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,59.26,processing
EMP-cc380649-5d86-4db8-900e-faac4c03410d,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,12.38,processing
EMP-87283f65-9988-42a9-92ed-81a4324726d5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5cdf258f-4916-477e-b9da-1e60cd15cab3,13.72,processing
EMP-bb8630a0-27c4-4e6a-aa09-74a9b5638d1c,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,35.06,processing
EMP-3b27fd9d-7b9a-4a31-801b-b6dc51122942,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,35.74,processing
EMP-f8d47c03-3aba-41cc-82dd-ddc904f9978c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,31.77,processing
EMP-da4358c9-9a10-4407-b381-86c3688fc0d4,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,62.00,processing
EMP-1e378364-4b1b-4004-81ef-0a51cf2a5524,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,36.54,processing
EMP-490c4022-ce44-4657-8671-897685bef6e1,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,40.98,processing
EMP-fd1b7746-e61c-4cca-bd26-c32234d5b7fa,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,19.42,processing
EMP-3840d2a7-f6e6-42b5-9a9e-b32194f6aaf1,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-14529809-f882-4603-aef1-dd0a3396c148,36.81,processing
EMP-6a3eb428-c5ba-44c4-a4a9-1461e2e28135,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,52.43,processing
EMP-297193d2-2bdc-4562-a907-ee2228fbc114,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,39.46,processing
EMP-df75f635-0d80-4c24-8167-1bbd9696fe5c,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,37.93,failed
EMP-08024d2c-4b2a-4d63-81b6-b3cd350144c1,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-14529809-f882-4603-aef1-dd0a3396c148,63.87,processing
EMP-f8d9ead9-5650-4ef9-ba47-7346a69adecd,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,14.18,processing
EMP-1aa342dc-f2b3-412e-b765-36127b4b62cb,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a2678ab8-daec-4df8-b467-f18355184435,19.67,processing
EMP-bd3266ef-d6bb-41f3-9eda-5ef5a37a716a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-52b071ba-5b35-4743-b219-40230551cd8c,25.63,processing
EMP-e5dd72b5-1599-4230-8baa-850db4769739,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,33.59,processing
EMP-038dabd8-b429-465a-855d-446c4352944b,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,19.23,processing
EMP-785f5f9a-2709-40de-b5dc-bf0d8877f9f1,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,26.05,processing
EMP-3002d482-cc8b-417f-be82-1e335acbd0ee,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,58.70,processing
EMP-b7fd78dc-f57f-4673-bfcd-c2c2cd2ebb02,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,51.96,processing
EMP-b7bd80d5-2bb1-449f-a6ad-d0562d6e4555,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,23.77,processing
EMP-a1ffbb83-57c5-44ec-9001-002abc0f20a6,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-48d5e702-c481-474f-a8fa-0efead047955,36.63,processing
EMP-f8463a5e-0d07-4ba5-85f8-d8c09aac1139,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,21.03,processing
EMP-f8715fb7-a6b4-4e79-9ff3-f842a7c37e66,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,36.77,failed
EMP-0849f623-74c5-4c6e-b7ec-787dbc48fcf2,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,17.06,processing
EMP-f441f020-c9f0-4b39-abf7-fe34799fce35,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,27.91,processing
EMP-c6b946ef-3297-41b8-b970-2473c001c91c,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,25.41,processing
EMP-26aabe4a-17ff-4786-9eba-2ee55a8f0fc6,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,27.03,processing
EMP-37a416af-0a64-4f44-837a-abc288c2bc88,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,13.74,processing
EMP-48d81634-a14d-450f-bea1-8ee43370ee82,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,49.73,processing
EMP-03388226-067f-40ec-81d4-88d772af1bd8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,18.77,processing
EMP-591aba12-e174-4475-9c32-ab9d1ac99a9a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,29.88,failed
EMP-0c5a7f53-51fd-41d3-bbaf-7326d5b6bd83,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,16.25,processing
EMP-767bf5e6-8cce-4c2b-8c47-42c1fab95034,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,26.25,processing
EMP-56a34d3c-4b60-40d8-a8a8-3c90afd6c9d8,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,38.77,processing
EMP-879c36d8-d3b1-409d-9783-64854055b09e,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,29.79,processing
EMP-234feb06-58d0-4069-8c9b-6fc7df3cdb35,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,43.41,failed
EMP-7d474037-1ecd-4718-827d-d5a5e8f43491,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,22.66,processing
EMP-9ab8ee29-0c84-469f-99fa-4c4abce4622d,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,18.33,processing
EMP-c275bc1f-d712-4039-aed8-0001ec9200c1,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-577934f5-f781-4e1f-88b2-48b1458c47e0,31.85,processing
EMP-78d74af5-c654-4d69-bfa6-2e23cd6ce5eb,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,27.78,processing
EMP-54a9eb04-f0b0-490c-b87b-0c62add0ce4a,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,32.15,processing
EMP-dea1c6a9-caca-4bbd-ad82-cd1eeb2237f2,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,23.76,processing
EMP-27639400-b2fb-4bc7-9fde-fa7e9a671912,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,28.02,processing
EMP-8359f0b7-ba16-4393-8071-138b9dd42650,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,26.01,processing
EMP-d787d0bf-0c21-4650-b87f-9a78c5211ed3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,44.61,failed
EMP-be332d33-003c-4aa7-bf34-67edcf91eff8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,32.02,processing
EMP-3b3f817f-adcc-41b5-b18c-3d1193372b72,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,44.37,processing
EMP-91bc6491-1721-4319-8eb7-db493f87ed06,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-a2678ab8-daec-4df8-b467-f18355184435,20.62,processing
EMP-03e12345-db50-459d-abd8-12e7d3b734e1,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a2678ab8-daec-4df8-b467-f18355184435,38.94,processing
EMP-d21d160a-454c-4f15-ae72-75413cf5f015,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-5a32e859-e91a-490c-b4f2-bce67695f30c,41.58,processing
EMP-6f1f16cc-b0c5-4dd0-9da5-ad9db9cfed55,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,32.06,processing
EMP-65932f46-0bf2-4df8-9e9d-1a31b92ce737,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,36.91,processing
EMP-44fe6d06-b9a9-4331-ade2-fd915aeab6c5,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,38.10,processing
EMP-f76031ff-d908-4f0d-86c4-d92aba0d6eb9,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,41.88,processing
EMP-bee219bf-8a96-40fc-8c94-965a26aaf5e8,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,23.68,processing
EMP-77a0282f-8807-401a-9302-2397106b050f,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,32.89,processing
EMP-b7be6793-e0da-456a-a686-8719f48322ea,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,44.53,failed
EMP-e6c579a3-a0a1-49c0-a39f-8df838d692bb,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-14529809-f882-4603-aef1-dd0a3396c148,60.71,processing
EMP-02434ce7-66ff-4078-8520-532ebc34da40,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-48d5e702-c481-474f-a8fa-0efead047955,51.36,processing
EMP-bbc856e0-974a-4bb3-b3d4-f7714d2374e5,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-ce86aad4-f030-47b3-b6f2-858c382437d8,35.51,processing
EMP-99d69aca-3ecb-465a-ac7e-3a6e640771be,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,29.00,processing
EMP-4362dbb1-f2e5-4c76-8b0b-c5eac79c1e51,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,63.15,processing
EMP-4f0c945c-17f5-4892-97df-322b55fe8d4c,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,33.43,processing
EMP-81958ed2-7be1-4744-84ce-2fe623ed2d82,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,20.64,processing
EMP-ae2a2d34-453b-49e5-90e3-78525b7bf491,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,40.87,processing
EMP-cd27433f-1e83-4f18-946f-6d10d55a44cf,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,22.43,failed
EMP-ec749f32-d07d-4d2b-8765-828d927817e5,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,53.29,processing
EMP-e114bc89-1dd7-4699-9c10-cdf66527d438,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-94dddc86-cf93-4d41-b082-363d23a21e00,51.27,processing
EMP-8efe298c-0930-474f-affb-b9d32c5b86e7,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-c18ce67b-a514-41d7-9626-9fb6c93eb385,22.51,processing
EMP-bacb3b71-9c5a-481f-87cb-2703f93851ee,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-14529809-f882-4603-aef1-dd0a3396c148,14.06,processing
EMP-f42132b0-f13e-4232-8b40-4691d1488485,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,34.79,failed
EMP-d2491726-9fd8-4484-be40-73d05c01457f,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,29.70,processing
EMP-1f278b42-02f4-44da-bbbf-a479cc989408,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-ea093494-a5bc-4ecf-b4c1-9f6b0eabec86,19.82,processing
EMP-9cefc51e-4d6c-4999-b560-84ce88e3c9cd,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,22.55,processing
EMP-5c754d5d-f035-4fbf-89b2-c83f33ff8a1d,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,31.84,processing
EMP-a4ca06bf-9817-47cc-bcc6-de863e09823a,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-59f3ee96-0a6f-4fa1-aec9-803c3d2cd6ce,46.88,processing
EMP-316dab5f-8540-43d4-8f83-61b5de7dbb12,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,27.46,processing
EMP-41d4d47c-8ae9-40f8-badd-ea5b64be92a1,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,33.17,processing
EMP-8d9ecac2-3e82-4fe1-87fc-e600caf02138,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,16.02,failed
EMP-8e2e16d6-b252-478b-a8b2-a5029a087087,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,17.95,processing
EMP-fd3f7f02-15f0-47d2-8f3f-75830930e5af,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,22.79,processing
EMP-acc5b436-f41f-40aa-9641-208799032a5c,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,40.45,processing
EMP-5441feeb-0fb1-4eec-b1df-200b5fdf1fc9,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,26.62,processing
EMP-d24cb8fd-ee63-4f17-8977-222246965b68,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-48d5e702-c481-474f-a8fa-0efead047955,58.42,processing
EMP-07cfe05e-894c-42ea-9e28-b2586db94c05,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,17.37,processing
EMP-cce65a6a-ceaf-4b3f-b75b-00feeed21ffe,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-29bf2018-115d-41fa-9cda-ba9698eb6abf,41.58,processing
EMP-8a963a53-abd9-487d-9d3e-9daf9becfec8,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-bbfbdfe5-0173-4613-8b07-aadb828e67f6,16.25,processing
EMP-b6d97034-31d4-4d85-b2bc-a611eddec88b,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-0b4fa181-996b-44e2-a392-3b6b51a8fac4,43.50,processing
EMP-a5be87ee-96b6-4bf0-8f37-d31824ab2111,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,48.37,processing
EMP-cc16e961-97ba-43ca-b566-caf16530fcd3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-a4150398-52f2-4797-b0af-26d88b30cf39,50.87,processing
EMP-cedd9182-d634-472c-a06c-f5cfa1642f4e,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,41.77,processing
EMP-1b0437b2-dc4e-487d-9cde-76e7ac09e1f5,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-7a16eeb4-c285-479c-b905-b6f7819d2cc0,52.38,processing
EMP-461d4cca-97db-43ee-bc43-fc09c124c31a,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-52b071ba-5b35-4743-b219-40230551cd8c,28.85,processing
EMP-d6489334-d824-4338-95cd-51b634576f16,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5713fc98-f3fe-4a69-b9f2-f29ab079b917,20.25,processing
EMP-24f82999-bafc-457f-9a9c-f8a71e47ad96,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-534d4c42-3760-41fe-843b-6ee3e453bfca,18.73,processing
EMP-255395e6-f8f3-4484-9b78-8ea0fcb02f0b,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-2d047a52-d2d0-4af0-88d4-f60cad1e613c,30.37,processing
EMP-92d39964-eea3-41ea-a921-6b494b2d5234,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-770a7c74-286c-4592-8144-4c5e7f69eaa0,44.84,processing
EMP-02fc782c-5fe0-4c95-a64e-ebf98553a51a,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,42.44,processing
EMP-f7fe279d-b3f2-4bac-99a5-f987ed5affa0,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,31.55,processing
EMP-8a022f43-723e-4b94-876a-3f0afa61a4d4,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-6bc356d6-e508-4b82-9801-8129878dabe2,61.45,processing
EMP-60b4dada-5a46-4cc0-82be-1da065c0c81d,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-b932844f-34c1-47e5-b3a8-5cf78c321d65,33.71,processing
EMP-9c247b1e-b934-47ee-9274-46fe779e6082,CORP-a9804e0b-e8b0-4837-8bbe-aabafcd483dd,BRC-b19e8df1-77b7-40f4-a290-a909eb741e5b,66.97,processing
EMP-817d7b9b-2145-49ef-88c1-1f92d6dfa4fc,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,13.28,processing
EMP-386bc3d8-79a7-456f-85d4-2f53c88488b6,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,38.69,processing
EMP-cb348028-41df-49b9-9dfd-c44d79ad5dc0,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-d424bad8-3cc3-4d65-ba9a-77c14face820,69.11,processing
EMP-e0726850-3a0f-4e0b-87cf-60eb4cbc83b9,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-48d5e702-c481-474f-a8fa-0efead047955,41.22,processing
EMP-6b511134-d9b0-48bd-a510-4a9f86580fc5,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-14529809-f882-4603-aef1-dd0a3396c148,38.72,processing
EMP-a82a94da-aaee-42c7-b8af-40dde289b237,CORP-55988522-7698-46ba-bddd-4bc2956a6bb4,BRC-022992c6-0e0c-4358-bf5f-d6bac61cbcab,21.96,processing
EMP-9445b747-d956-429e-af1a-b241fb8c794c,CORP-1f5ba4e7-926a-47c5-9031-b07ad1dd6261,BRC-3698d771-ebf5-47d7-8a55-b7910a5e61d9,40.15,processing
EMP-6aea63a3-c3fe-4388-b662-e1af6cfcd8d3,CORP-7dc67e67-e879-4da0-8fee-7d14ba4752b8,BRC-55ed5842-adff-441c-b242-b657e7d69a5a,62.17,processing
EMP-3b79609c-2d01-4b08-8268-b3d91c0963f4,CORP-e4025d0e-0491-49ef-8284-2738c2d0a0cf,BRC-5a6fd430-c093-4ed9-ad8b-3ad2d25f4f8e,37.38,failed
